"No.","Time","Source","Destination","Protocol","Length","Info"
"2088","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=168301 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2089","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=169576 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2090","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=170851 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2091","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=172126 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2092","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=173401 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2093","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=174676 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2094","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=175951 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2095","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=177226 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2096","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=178501 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2097","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=179776 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2098","24.171418","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=181051 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2099","24.171661","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=182326 Win=130816 Len=0"
"2100","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=182326 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2101","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=183601 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2102","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=184876 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2103","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=186151 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2104","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=187426 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2105","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=188701 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2106","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=189976 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2107","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=191251 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2108","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=192526 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2109","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=193801 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2110","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=195076 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2111","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=196351 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2112","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=197626 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2113","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=198901 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2114","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=200176 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2115","24.171814","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=201451 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2116","24.171883","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=202726 Win=130816 Len=0"
"2117","24.172040","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=202726 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2118","24.221266","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=204001 Win=130816 Len=0"
"2119","24.457536","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=204001 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2120","24.457753","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=205276 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2121","24.457785","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=206551 Win=130816 Len=0"
"2122","24.461302","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=206551 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2123","24.461514","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=207826 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2124","24.461524","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=209101 Win=130816 Len=0"
"2125","24.467372","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=209101 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2126","24.467796","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=210376 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2127","24.467808","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=211651 Win=130816 Len=0"
"2128","24.477150","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=211651 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2129","24.477503","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=212926 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2130","24.477510","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=214201 Win=130816 Len=0"
"2131","24.486561","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=214201 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2132","24.486905","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=215476 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2133","24.486952","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=216751 Win=130816 Len=0"
"2134","24.491992","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=216751 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2135","24.492147","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=218026 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2136","24.492191","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=219301 Win=130816 Len=0"
"2137","24.496320","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=219301 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2138","24.496540","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=220576 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2139","24.496579","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=221851 Win=130816 Len=0"
"2140","24.509893","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=221851 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2141","24.509893","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=223126 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2142","24.509893","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=224401 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2143","24.509929","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=225676 Win=130816 Len=0"
"2144","24.510074","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=225676 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2145","24.510101","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=226951 Win=130816 Len=0"
"2146","24.514173","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=226951 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2147","24.514518","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=228226 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2148","24.514567","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=229501 Win=130816 Len=0"
"2149","24.518094","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=229501 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2150","24.521160","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=230776 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2151","24.521191","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=232051 Win=130816 Len=0"
"2152","24.521338","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=232051 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2153","24.531808","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=233326 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2154","24.531808","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=234601 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2155","24.531833","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=235876 Win=130816 Len=0"
"2156","24.531956","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=235876 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2157","24.532007","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=237151 Win=130816 Len=0"
"2158","24.532962","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=237151 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2159","24.539150","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=238426 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2160","24.539174","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=239701 Win=130816 Len=0"
"2161","24.539345","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=239701 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2162","24.542106","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=240976 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2163","24.542129","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=242251 Win=130816 Len=0"
"2164","24.542535","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=242251 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2165","24.551128","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=243526 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2166","24.551182","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=244801 Win=130816 Len=0"
"2167","24.552103","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=244801 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2168","24.554187","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=246076 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2169","24.554244","10.200.251.252","23.227.132.42","TCP","54","63688  >  80 [ACK] Seq=229 Ack=247351 Win=130816 Len=0"
"2170","24.554449","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=247351 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2171","24.565848","23.227.132.42","10.200.251.252","TCP","1329","[TCP Previous segment not captured] 80  >  63688 [ACK] Seq=251176 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2172","24.565878","10.200.251.252","23.227.132.42","TCP","66","63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=252451"
"2173","24.566008","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=252451 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2174","24.566032","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#1] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=253726"
"2175","24.569160","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=253726 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2176","24.569182","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#2] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=255001"
"2177","24.569406","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=255001 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2178","24.569437","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#3] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=256276"
"2179","24.574466","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=256276 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2180","24.574499","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#4] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=257551"
"2181","24.574827","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=257551 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2182","24.574857","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#5] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=258826"
"2183","24.577088","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=258826 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2184","24.577119","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#6] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=260101"
"2185","24.577273","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=260101 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2186","24.577302","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#7] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=261376"
"2187","24.582108","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=261376 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2188","24.582139","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#8] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=262651"
"2189","24.582521","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=262651 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2190","24.582577","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#9] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=263926"
"2191","24.586255","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=263926 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2192","24.586300","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#10] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=265201"
"2193","24.586486","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=265201 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2194","24.586534","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#11] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=266476"
"2195","24.592885","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=266476 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2196","24.592905","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#12] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=267751"
"2197","24.592937","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=267751 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2198","24.592959","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#13] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=269026"
"2199","24.608375","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=269026 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2200","24.608375","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=270301 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2201","24.608375","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=271576 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2202","24.608375","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=272851 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2203","24.608375","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=274126 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2204","24.608375","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=275401 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2205","24.608434","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#14] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=276676"
"2206","24.762496","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=276676 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2207","24.762496","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=277951 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2208","24.762496","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=279226 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2209","24.762496","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=280501 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2210","24.762565","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#15] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=281776"
"2211","24.773217","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=281776 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2212","24.773217","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=283051 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2213","24.773244","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#16] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=284326"
"2214","24.777571","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=284326 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2215","24.777571","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=285601 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2216","24.777587","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#17] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=286876"
"2217","24.781258","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=286876 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2218","24.781282","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#18] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=288151"
"2219","24.782721","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=288151 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2220","24.782740","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#19] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=289426"
"2221","24.784094","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=289426 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2222","24.784094","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=290701 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2223","24.784116","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#20] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=291976"
"2224","24.794162","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=291976 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2225","24.794162","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=293251 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2226","24.794162","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=294526 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2227","24.794162","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=295801 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2228","24.794162","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=297076 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2229","24.794162","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=298351 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2230","24.794162","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=299626 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2231","24.794198","10.200.251.252","23.227.132.42","TCP","66","[TCP Dup ACK 2172#21] 63688  >  80 [ACK] Seq=229 Ack=248626 Win=130816 Len=0 SLE=251176 SRE=300901"
"2232","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=300901 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2233","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=302176 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2234","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=303451 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2235","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=304726 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2236","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=306001 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2237","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=307276 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2238","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=308551 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2239","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=309826 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2240","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=311101 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2241","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=312376 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2242","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=313651 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2243","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=314926 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2244","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=316201 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2245","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [ACK] Seq=317476 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
"2246","24.839604","23.227.132.42","10.200.251.252","TCP","1329","80  >  63688 [PSH, ACK] Seq=318751 Ack=229 Win=67584 Len=1275 [TCP PDU reassembled in 2796]"
